datetime,aerial_(fly-over),drills/exercises,environmental,fire,infrastructure,mass_transit_disruption,mass_transit_restoration,missing_adult,missing_child/adolescent,parking,public_awareness,public_health,road_closure,school_notification,structural,utility,weather,temperature_f,wind_dir_degrees,wind_speed_mph,broken_clouds,drizzle,dust,few_clouds,fog,freezing_rain,haze,heavy_intensity_drizzle,heavy_intensity_rain,heavy_snow,heavy_thunderstorm,light_intensity_drizzle,light_intensity_shower_rain,light_rain,light_rain_and_snow,light_snow,mist,moderate_rain,overcast_clouds,proximity_thunderstorm,proximity_thunderstorm_with_drizzle,proximity_thunderstorm_with_rain,sand,sand/dust_whirls,scattered_clouds,shower_rain,sky_is_clear,smoke,snow,squalls,thunderstorm,thunderstorm_with_heavy_rain,thunderstorm_with_light_drizzle,thunderstorm_with_light_rain,thunderstorm_with_rain,very_heavy_rain,outage
2015-06-24 11:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68.3,320.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-24 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68.3,320.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-24 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74.02,315.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.26,312.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-25 00:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78.26,312.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73.28,321.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-25 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60.11,312.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-25 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67.57,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-25 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74.41,180.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-25 15:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.25,280.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-26 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.33,140.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-27 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66.29,96.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-27 12:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.74,40.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-27 15:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69.1,100.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-27 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.12,140.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.24,80.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-06-28 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.96,40.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-28 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61.55,50.0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-28 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61.66,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-28 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68.45,207.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-29 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.41,260.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-29 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64.42,250.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-29 15:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69.87,200.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-30 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.62,162.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-30 14:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73.7,160.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-06-30 15:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.82,160.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-30 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.45,160.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.46,176.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.16,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 08:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71.85,160.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 10:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68.59,183.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 17:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.49,250.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.64,250.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 19:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80.54,270.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81.34,260.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 21:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81.64,250.0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.37,260.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2015-07-02 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67.58,311.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02 15:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74.93,253.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77.81,213.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.93,170.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03 06:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.93,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.69,50.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.11,70.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-04 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67.96,93.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-04 21:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.17,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.57,230.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.73,248.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06 13:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72.91,180.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06 15:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.83,170.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.41,130.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-07 03:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.56,172.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-07 05:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.2,180.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.49,190.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-08 15:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.74,290.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.56,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09 09:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71.31,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-09 19:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.0,0.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10 02:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70.64,150.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-07-10 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.36,310.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.25,344.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66.83,13.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.42,160.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-12 10:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.59,234.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-12 11:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.43,261.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-12 21:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.01,160.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-12 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84.29,160.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.95,160.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.48,200.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.53,227.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.58,196.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-07-13 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.58,180.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-13 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.32,140.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-14 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.96,128.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-14 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.85,130.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-14 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.6,150.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-07-15 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.84,100.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.2,256.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.54,60.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-07-15 15:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75.88,30.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15 16:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77.61,62.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16 09:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62.78,17.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-17 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.98,197.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62.99,197.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69.02,230.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74.24,193.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17 16:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.55,360.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79.05,250.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17 19:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79.55,160.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-17 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.46,160.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-17 23:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76.46,350.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-07-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.61,180.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.85,200.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.3,250.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.37,200.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18 15:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73.81,200.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-18 18:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.74,220.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.85,160.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-19 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.06,170.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-07-19 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85.22,307.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-19 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89.8,220.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-07-19 18:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.97,160.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-20 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.31,235.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
